title,description,price,images_url,location
House for sale at kompally,"House for sale at kompally near bolaram, new Construction, east facing, G+1, 4bhk, 183 sq yards, 2900 sft built up area,","₹ 1,55,00,000",https://apollo-singapore.akamaized.net:443/v1/files/7jnhysd27l7h1-IN/image,"India, Telangana, Hyderabad, Kompalli"
1000 sft 2 bhk Proposed  independent house  Near By Ecil,"-120 sqyds -1000 sft -west facing -With G+2 permission -Loan approved projects -Near By Schools,colleges,hospitals,and super markets","₹ 42,00,000",https://apollo-singapore.akamaized.net:443/v1/files/6tmho4jn5cem1-IN/image,"India, Telangana, Hyderabad, ECIL"
1000sft Apartment flat ready to move Available in ecil,"1000sft 2bhk apartment flat in dammigudaventure high lights1) Compound Wall around the Venture2) C C Roads3) Round the Clock Security4) 24 Hours water & Electricity5) Under Ground Drainage System6) Avenue Plantation7) Childrens Play Area8) Super Marketlocation1) 3 Kms From Ecil,2) 1 Kms From Nagaram,3) 5 Km Distance To Cherlapally Railway Station,4) 5 Kms To Info Sys5) Adjacent Nagaram Arogya Vanam 100 Acrs Parknear by high lights1) Loan Aprroved Project From Nationalized Banks & Gic 80% On Offer Price2) Near To Requel Ford International School, Jubeeli Hills Public School, St Anndrews School3) Near To More & Ushodaya Super Market, Vishal & Dmart4) Very Close To The Aditya Multi Speciality Hospitals, Vijaya & Sudha Hospitals5) 10 Minits Drive To Pocharam Infosys And It Caridor6) With In The Orr Keesara & Gathkesar, With Ghmc Limits7) 5 Mins Driver to ORR10% Extra Amenities charges","₹ 39,00,000",https://apollo-singapore.akamaized.net:443/v1/files/bkxe80v6ym5n3-IN/image,"India, Telangana, Hyderabad, ECIL"
Buy a plot get a free villa nd loyalty,Buy a plot get a free villa nd loyalty (1crore worth villa or 1crore cash back scheme) prime location near by ORR surrounded by growth corridor,"₹ 44,99,999",https://apollo-singapore.akamaized.net:443/v1/files/wmx2lj3wxond2-IN/image,"India, Telangana, Quthbullapur, Dundigal"
"2BHK Flat at Bandlaguda, Nagole is ready to move within 3 months","It's a high end gated Community situated at Bandlagiluda, Nagole is for sale. Having Club House which includes A/c Gym, A/c Function Hall, Guest houses, Swimming pool for Adults and Children etc... It will be ready by Mach 2021.","₹ 62,81,000",https://apollo-singapore.akamaized.net:443/v1/files/euxnv8ja7fp42-IN/image,"India, Telangana, Hyderabad, Mansoorabad"
Luxury Villas Pre-launch@Kollur,Luxury villas in a gated community of 40 acres with all amenities at pre-launch sale in Kollur274 Sq.Yrds with 3690 Sft optional 318 sq yards with 274 + 44,"₹ 1,70,00,000",https://apollo-singapore.akamaized.net:443/v1/files/so8u2tmw42ko1-IN/image,"India, Telangana, Hyderabad, Kollur"
"Ram Nagar, Parsigutta Road, HYD – Independent House is for sale","Ram Nagar, Parsigutta Road, HYD – Independent House is for saleNorth West Corner220 sq.yardsGround Floor OnlyPrice is 60 K per sq.yard Total of Rs 1.32 Cr.Good AreaPlease interested buyers only can call As we, SV Properties Real Estate Agents will charge Rs 2000/- towards consultancy charges and 1% commission on sale considerationIf you are interested please call us at SV Properties, Nallakunta, HYD","₹ 1,32,00,000",https://apollo-singapore.akamaized.net:443/v1/files/l23tjkiajun-IN/image,"India, Telangana, Hyderabad, Ram Nagar"
Independent G+1 House at Bahadurpura,"We offer Independent G+1 well constructed house at  Nagar Colony Bahadurpura.  House is newly & well constructed and in excellent condition.  Marble flooring at Ground Floor, Tiles in Washrooms Kitchen, Entire house has ceiling, Birla putti Lappam in entire house. 100 sq yrd G+1","₹ 70,00,000",https://apollo-singapore.akamaized.net:443/v1/files/hxsgodp2obz72-IN/image,"India, Telangana, Hyderabad, Bahadurpura"
Hospital for Lease,Hospital lease,"₹ 4,00,000",https://apollo-singapore.akamaized.net:443/v1/files/gxt2awj0sq4r2-IN/image,"India, Telangana, Miryalaguda, Doctors Colony"
Flat for sale at nallagandla,Flat for sale at nallagandlaG+5floors 15flats only 3bhks 1700sft,"₹ 90,00,000",https://apollo-singapore.akamaized.net:443/v1/files/b24vc8z6ltue2-IN/image,"India, Telangana, Hyderabad, Nallagandla"
Flats available and newly constructed,Fully furnished apartment and available for all the things,"₹ 10,000",https://apollo-singapore.akamaized.net:443/v1/files/6qpa1eecpqcc-IN/image,"India, Telangana, Hyderabad, Madhapur"
INDEPENDENT DUPLEX IN LOW COST URGENT SALE OFFER PRICE.  103 SQ YARD,INDEPENDENT DUPLEX IN LOW COST URGENT SALE OFFER PRICE.    FULL FURNITURE.   WITH CC CAMERAS TOTAL AROUND OF HOUSE.   IF ANYBODY INTERESTED CALL ME IMMEDIATELY.     LOCATION:- (SUNCITY HYDERABAD)FROM OUTER RING ROAD 3 KILOMETRESPRIME LOCATIONNEAR TO GACHIBOWLITHIS IS THE BEST OPPORTUNITY TO TAKE THE DUPLEX THANK YOU MY FRIENDS IF ANYBODY INTERESTED CALL ME,"₹ 96,00,000",https://apollo-singapore.akamaized.net:443/v1/files/9zchbs3r1pv22-IN/image,"India, Telangana, Hyderabad, Hitech City"
Master Bed room for 2 students or job holders ladies only,Only rent basics,"₹ 5,000",https://apollo-singapore.akamaized.net:443/v1/files/5pdzpkvh27fe1-IN/image,"India, Telangana, Hyderabad, Mithila Nagar"
Room for Rent 4200 /,Single room for rentFacilities : 24 Hrs water                   24 Hrs Electricity                    Big room Price.      : 4200/,"₹ 4,200",https://apollo-singapore.akamaized.net:443/v1/files/q452bezgkyfv3-IN/image,"India, Telangana, Hyderabad, Asif Nagar"
Flat for Rent,"VishnuTeja ResidecySri Chaitanya Olympiad school, Dattatreya Nagar, Chanakyapuri colony to Mallapur 500076Rent 9000Maintenance 900","₹ 9,000",https://apollo-singapore.akamaized.net:443/v1/files/nehsajw4klw1-IN/image,"India, Telangana, Hyderabad, Marriguda"
Sadashivpet Town Mega Gated Community Simplex Houses,"2&3bhk simplex houses at sadasivpet town with mega gated community amenities provided like children’s play area, community hall , club house, jogging track , gym , 40ft roads etc.. all back loans available .just 5min drive to NH-65 Mumbai highway , 20min to ORR, TOSHIBA ,GITAM ,10min to IIT,15min to NIMZ","₹ 50,92,000",https://apollo-singapore.akamaized.net:443/v1/files/cslhfosk2n3o2-IN/image,"India, Telangana, Hyderabad, Sadasivpet"
"F. No :102, shri shubham residency , anjaneya towers",Semi furnished flat,"₹ 32,00,000",https://apollo-singapore.akamaized.net:443/v1/files/8cl9o3ou0tnm3-IN/image,"India, Telangana, Hyderabad, Badangpet"
150 SQ YARDS 1250SFT INDEPENDENT HOUSE AVAILABLE IN NAGARAM NEAR ECIL,"-just 6km from ecil-Amenities 10% extra -150sqrds,1250sft, west facing In Nagaram, Rl Nagar-18km from Secunderabad Railway station-5Minits Drive from Charlapalli railway station-3Km from Outer Ring Road-Very close to supermarket, pharmacy,Dance studio, Baby care center, children’s play area, school & convention Hall, engineering colleges, hospitals,shopping malls, grocery stores,pharmacy ,ATM good transportation connectivity,Buses,autos Etc ..-Bank Loan Facility Available.Nearby Schools: Gouthami group off school,Oak valley international school, SR Digi school-Colleges: sri vaishnavi Jr.collage-Nearby Hospitals: Shri Adhithya Hospital, sun life's hospital-Nearby shopping malls: MVR Arcade nagaram,Kalyana mahalaxmi shopping mall-Nearby Temples: Sri Bala Anjaneya Swamy temple-Nearby Markets: more supermarket, Heritage fresh market","₹ 71,00,000",https://apollo-singapore.akamaized.net:443/v1/files/zkznzh1phe853-IN/image,"India, Telangana, Hyderabad, Nagaram"
Per sft just 4200/-.near nanakramguda cercle.Road face  project.,World class aminities.Beside nanakramguda cercle.This offer just few days.,"₹ 42,00,000",https://apollo-singapore.akamaized.net:443/v1/files/hu8b1g5px2l1-IN/image,"India, Telangana, Hyderabad, Banjara Hills"
Asif Nagar 204 sq yards semi commercal house for sale,"Semi commercal 204 sq yards g+3 pen house 2 shutters 6 flats 2bhk per floor monthly rental income 100000 location asif nagar back side of police station line final price 2,20,00000","₹ 2,20,00,000",https://apollo-singapore.akamaized.net:443/v1/files/px66wehsq8se3-IN/image,"India, Telangana, Hyderabad, Asif Nagar"
LRS PAID 2BHK 850 SFT PROPOSED HOUSE AVAILABLE NEAR ECIL IN AHMADGUDA,This house available in bandlaguda near ecil;Distance  to ecil 5 kms  this is proposed house construction with in 5 to 6 months with customer pre planning gated community venture c.c roads available 24 hours water and electricity near by schools and hospitals loan approved with nationalized banks 79-80% near by ushodaya super market note : 10% amenities extra 5 % facing charges,"₹ 45,00,000",https://apollo-singapore.akamaized.net:443/v1/files/demy5fd5hnpi-IN/image,"India, Telangana, Hyderabad, Ahmadguda"
Fully Gated Community Plates For Sale in Patancheruvu,"745 Premium 1BHK & 2BHKApartment flats7.2 Acres - 14BlocksLuxury Club House = 16000sftWithin close vicinity Proximity to ORRJust 18km from Wipro circle financial distValue for money40% Open Area5 FLOORS PREMIUM 1BHK & 2BHK GATED COMMUNITYPaati Ghanpur, PatancheruFlats Sizes: 1BHK Sizes.  :650 SFT 2BHK Sizes   :910 SFTPrice : 3150/- Sq.ftBOOKING AMOUNT :RS: 50000 for 1BHKRS: 1lakh  for 2BHKRate : RS.3150/Sq.ft + Aminities + GST + RegistrationAminities: 3 lakhs for 1BHK & 4lakhs for 2BHKProject Highlights:Fully Gated CommunityClub HouseMini Function Hall with guest roomsIndoor GamesSwimming PoolBasket ball CourtGymChildren play areaCCTV Cameras24/7 Securityjogging tracksSolar Fencing.Location  Highlights:Just 0.7km from ORR Service Road5 Mins Drive From Mumbai National Highway20 Mins Drive From Lingampally25Mins Drive From Gachibowli.For more details Contact me.","₹ 28,66,500",https://apollo-singapore.akamaized.net:443/v1/files/6jebgpxc35zp3-IN/image,"India, Telangana, Hyderabad, Patancheru"
Kothaguda/HiTech-City for Couple/Bachelors Fully Furnished Rooms,"Fully furnished single/sharing PG Rooms are available for rent at prime location.Private Room - 10,000Sharing Room - 6,000","₹ 6,000",https://apollo-singapore.akamaized.net:443/v1/files/69ns3t5xg73z-IN/image,"India, Telangana, Hyderabad, Kothaguda"
1BHK Apartment in Manikonda near to IT SEZ Companies.,"1BHK for rent in Manikonda Puppalaguda, very near to main road market. No Car Parking.Two months Rent as Advance deposit.1BHK Monthly Rent - Rs: 10,500/- No monthly Maintenance.New construction  1BKH at 2nd floor With 2 bathrooms, 24x7  Lift/ elevator, water, Watch Man security, Fitted lights/Fans/Geyser & bike parking (no car parking) in Manikonda/ Puppalaguda at peaceful Friends colony.Very near /walkable distance to Bus stop, Market Shops, schools, hospitals.Just 15 mins drive to IT SEZ Companies Amazon/ Microsoft/ Oracle, etc.No Bachelors please, only families allowed.Available to move in immediately, please call 988500WT30  and setup visit time during 9am -10pm only.","₹ 10,500",https://apollo-singapore.akamaized.net:443/v1/files/88uvixesbinu-IN/image,"India, Telangana, Hyderabad, Manikonda"
u r dream Flat available in dammaiguda near ecil 1000 sft,Gated community apartment near by goutham model schoolBESIDE: 1)VENKATESHWARA MINI SUPER MARKET 2) GOWTAMI GROUP OF SCHOOLS 3) 100 ACERS GOVERNMENT PARK  (LIKE KBR PARK) 4) NEAR BY GOVERNMENT SCHOOL3 KMS FROM ECIL LOAN APPROVED TO NATIONALIZED BANKS 70-80% NOTE ; 10 % amenities extra,"₹ 39,00,000",https://apollo-singapore.akamaized.net:443/v1/files/tdstefnnpvup2-IN/image,"India, Telangana, Hyderabad, Dammaiguda"
3BHK house rent,"3BHK house for rent at 9-10-68/A/300, reshambagh, golconda, near tolichowki, lane beside anam bakery, near sidra ali masjid, maximum members required- 10 members","₹ 12,000",https://apollo-singapore.akamaized.net:443/v1/files/8ffu0qhzr4ae1-IN/image,"India, Telangana, Hyderabad, Golconda Fort Area"
LOW COST INDEPENDENT HOUSE FOR SALE RENT PURPOSE,LOW COST INDEPENDENT HOUSE FOR SALE CLOSE TO BUS STOP TOP QUALIT CONSTRUCTION   G + 2 + PENTHOUSE+TWO SHUTTERSLOCATION SUNCITYPEACEFUL  AREACAR PARKING ALSO THEREIF ANYBODY INTERESTED CALL ME IMMEDIATELY,"₹ 2,60,00,000",https://apollo-singapore.akamaized.net:443/v1/files/ry2cf7s9j7z73-IN/image,"India, Telangana, Hyderabad, Hitech City"
2 Bhk for rent,Rent for 2 bhk,"₹ 15,000",https://apollo-singapore.akamaized.net:443/v1/files/r4w4hnnxj18u1-IN/image,"India, Telangana, Hyderabad, Prashanth Nagar"
1bhk small Indipendent house for rent 6000,Hi all 1bhk small Indipendent house for rent suitable for only small family ready to move has 2 washrooms  rent is 6000 this hosue is very near to main road and corner house near ambedkar nagar noble high school,"₹ 6,000",https://apollo-singapore.akamaized.net:443/v1/files/xdnv88dk1hew2-IN/image,"India, Telangana, Hyderabad, Dammaiguda"
individual houses,"2,3,4 BHK for sale pre-launching offer bookings open. super gated community.","₹ 34,00,000",https://apollo-singapore.akamaized.net:443/v1/files/8cwzvvnrujui-IN/image,"India, Telangana, Hyderabad, Kollur"
"Warasiguda main road, commercial building","50sqyds,G+1,Full vastu,","₹ 68,00,000",https://apollo-singapore.akamaized.net:443/v1/files/gt93xr6759xs3-IN/image,"India, Telangana, Secunderabad, Warsi Guda"
This is 2bhk flat rent only families,This is 2bhk flat rent only families.gokul plots. near kphb 9th phase,"₹ 15,000",https://apollo-singapore.akamaized.net:443/v1/files/n21oxvejhp4v-IN/image,"India, Telangana, Hyderabad, Housing Board Colony"
.5600000 independent house  beside Chandanagar railway station,Independent house,"₹ 56,00,000",https://apollo-singapore.akamaized.net:443/v1/files/xtia7sojl68r3-IN/image,"India, Telangana, Hyderabad, Gangaram"
Proposed independent Houses available starting from 36 lakhs near ECIL,"*A Fully sustained Gated Community with all sufficient facilities to make a world class lifestyle destination.* 7 km from ECIL  *10 minutes drive to raheja park , the venture is nearby several schools engineering colleges , hospitals, shopping malls , grocery stores ,pharmacy ,ATM good transportation connectivity Buses,autos ,International school,super markets,hospitals Etc .. Just pay 1 lack balance amount can pay thru Emi”s we provide all Bank loan facilities with nationalized banks..- 100% Clear Title and Approved by HMDA.- All CC Roads - 100, 60,40, 30 feet.- Underground Electricity Supply- Underground Sewerage System- Overhead Water Tanks with Running Water supply- Footpaths- Avenue Plantations- Street Lights- Fully Landscaped Parks- 24x7 Security with Compound Wall and Entrance Arch.- Project Approved By all Major banks","₹ 37,00,000",https://apollo-singapore.akamaized.net:443/v1/files/50tn4jkg6ly21-IN/image,"India, Telangana, Hyderabad, ECIL"
Proposed-100sqyds 2bhk independent house available near ECIL,100 sqyds proposed independent house in kundanpally* LRS Paid*100 sq Yards* 850 sft* -gated community-loan approved projects-10 min drive from Ecil-1 km From Keesara ORR,"₹ 38,00,000",https://apollo-singapore.akamaized.net:443/v1/files/0sq9v5vjuj8n3-IN/image,"India, Telangana, Hyderabad, ECIL"
Lease only,2 years only,"₹ 5,50,000",https://apollo-singapore.akamaized.net:443/v1/files/9lzxmnvjjdr5-IN/image,"India, Telangana, Hyderabad, Falaknuma"
I am looking for shering person for room,I am looking for roommate so if any one intrasted join after search room in ameerpeta or krishna nagar sr nagar side wanted person's,"₹ 3,000",https://apollo-singapore.akamaized.net:443/v1/files/2m14qcypqahe-IN/image,"India, Telangana, Hyderabad, Ameerpet"
"Per sft 4200/-,NANAKRAM GUDA CERCLE NEAR DELHI PUBLIC SCHOOL, ROAD FAC",JUST PAY 30% .World class Amenities.,"₹ 42,00,000",https://apollo-singapore.akamaized.net:443/v1/files/p6hlni2lhv571-IN/image,"India, Telangana, Hyderabad, Hitech City"
12 year old 3bhk flat for sale in narayanaguda with all faiclites,looking to buy a 3bhk flat in narayanaguda please call us it is a 18 years old appartment near to main road offering low cost 3 bhk flat in narayanagudain this you will g et car parking and 24 hour water faciltiesin this 2 bed roosm are  attached bathroom and one balcony puja roomcall us for best deal,"₹ 88,00,000",https://apollo-singapore.akamaized.net:443/v1/files/hu04tclhbrnx2-IN/image,"India, Telangana, Hyderabad, Narayanguda"
Luxury Apart Flat at Low Cost,Luxurious Gated Community Apartment Flats at Patancheru. 1 Bhk 650sft 2 Bhk 910sft3 Bhk 1300sft20% Down Payment 80% LoanHMDA Approved and RERA Registered,"₹ 28,66,500",https://apollo-singapore.akamaized.net:443/v1/files/lnpqmfzmavdf2-IN/image,"India, Telangana, Hyderabad, Patancheru"
3 bhk flats for sale at Tolichowki SA colony near Azaan international,A perfect home for prosperity  &peace An expensive space for ease &efficiency A world class spectrum of amenities  & features Functionally superior Modern amenities Wide staircase Appealing exterior A well thought design A well connected location Flexible floor space Stunning elevation Uninterrupted Power backup For common areas and Lift 24/7Invertors for individual flats Sufficient car parking and 2 wheeler parking space Bore water with sump Slaughter houseSwimming pool Recreation hall Children play areaWater harvesting pitAnd many more For site visit contact,"₹ 82,86,000",https://apollo-singapore.akamaized.net:443/v1/files/rwbkq6ji2rzy2-IN/image,"India, Telangana, Hyderabad, Asif Nagar"
New Independent Villa For Rent  @ Kondapur near to RTA Office,4 BHK Very Spacious Beautiful Semi-Furnished New Independent Villa For Rent  @ Kondapur near to RTA Office2 Car Parkings 2 Bike ParkingsOpen Terrace24 Hours Water Facility - Bore + Manjeera WaterMessage me interested People.Only serious Request no Time-passers.,"₹ 60,000",https://apollo-singapore.akamaized.net:443/v1/files/je8grmn98mk22-IN/image,"India, Telangana, Hyderabad, Gachibowli"
Silpa Adasada Bamboo Grove,"300+ Units, in 29acers, A MEGA GATED COMMUNITY 2&3 bhk  Luxurios Simplex Independent Houses with all Amenites","₹ 32,30,000",https://apollo-singapore.akamaized.net:443/v1/files/finothzwz8y9-IN/image,"India, Telangana, Sadasivpet, Shanti Nagar"
Apartment with 2 ACS GENARATER & 2 GEASERS,Nice apartment with latest facilities,"₹ 25,000",https://apollo-singapore.akamaized.net:443/v1/files/f6e70vk3xr34-IN/image,"India, Telangana, Hyderabad, Ayyappa Society"
Triplex Villa for sale,"Triplex Villa for sale in Kondapur, Near Narne Estates. Plot size 231sq.yds with 3430sft. Plot in North Facing Villa Maindoor facing East. GHMC Approved. Ready to move in.","₹ 2,40,00,000",https://apollo-singapore.akamaized.net:443/v1/files/7wvtv9jortc03-IN/image,"India, Telangana, Hyderabad, Kondapur"
2bhk flat for rent,2bhk flat and house for rent,"₹ 11,000",https://apollo-singapore.akamaized.net:443/v1/files/bxlk2aujrril1-IN/image,"India, Telangana, Hyderabad, Bachupally"
low cost 2bhk flat for sale in barkatpura with all facilites 15 years,2bhk flat for sale in barkatpura near to main roadhaving all facilites and it is a 15 year old building and offering only 67 Lakhs in this you will get balcony kitchen and puja room2bed rooms with attached bathroom car parking and 24 hours water facilites please call us for best deal,"₹ 67,00,000",https://apollo-singapore.akamaized.net:443/v1/files/d18tfapo455n3-IN/image,"India, Telangana, Hyderabad, Barkatpura"
